0.560388,0.558159,0.567376,0.748288,0.576926,0.708897,0.701621,0.724023
0.648711,0.642578,0.676081,0.723977,0.655720,0.683787,0.685094,0.679394
0.622269,0.498152,0.655818,0.571559,0.657632,0.685476,0.665409,0.616855
0.758496,0.577449,0.617859,0.453072,0.691397,0.666343,0.675036,0.566351
0.527255,0.595502,0.506169,0.544724,0.669585,0.576621,0.622234,0.467438
0.603051,0.588125,0.564313,0.500809,0.667960,0.612653,0.590641,0.580111
0.680126,0.688659,0.707716,0.518010,0.636403,0.456471,0.639720,0.573284
0.439645,0.623569,0.532445,0.663889,0.513645,0.594881,0.707958,0.520963
0.577064,0.507989,0.508860,0.628765,0.549908,0.494944,0.456714,0.566610
0.635717,0.563342,0.585998,0.727683,0.751731,0.797675,0.622426,0.603690
0.751847,0.584298,0.593247,0.551821,0.551512,0.421483,0.658925,0.763933
0.619827,0.494023,0.630962,0.740660,0.620405,0.584585,0.555856,0.467583
0.563954,0.708533,0.400980,0.470135,0.667642,0.498971,0.748629,0.700827
0.688507,0.616642,0.499742,0.438312,0.728046,0.768492,0.744675,0.687473
0.719987,0.517985,0.631746,0.746156,0.449759,0.531845,0.477965,0.661343
0.698457,0.465647,0.700690,0.599885,0.409257,0.581610,0.565375,0.471319
0.484872,0.553601,0.543724,0.629853,0.637628,0.514372,0.750682,0.408653
0.660841,0.588783,0.715618,0.493363,0.681503,0.827704,0.677202,0.821798
0.710214,0.861967,0.698630,0.625144,0.707610,0.532470,0.725761,0.704946
0.466280,0.488111,0.739016,0.790523,0.461829,0.444391,0.545828,0.586219
0.660139,0.567808,0.624996,0.636861,0.557994,0.881611,0.602234,0.651750
0.582874,0.602816,0.522121,0.533124,0.754148,0.590443,0.759106,0.609925
0.476664,0.624522,0.504155,0.549561,0.509934,0.532649,0.652907,0.589782
0.638185,0.591006,0.716501,0.644804,0.753619,0.608746,0.801973,0.574962
0.717986,0.608028,0.472220,0.611947,0.472829,0.674426,0.632298,0.651286
0.490011,0.652499,0.598231,0.505507,0.532781,0.285511,0.675397,0.585211
0.720682,0.655685,0.655841,0.736575,0.573665,0.628156,0.435223,0.577768
0.439153,0.559292,0.698691,0.552576,0.604466,0.603436,0.622478,0.628236
0.650331,0.687037,0.584045,0.523852,0.572953,0.527116,0.456244,0.651227
0.559531,0.569466,0.530284,0.600841,0.587345,0.789700,0.478263,0.550593
0.654304,0.474639,0.703843,0.393857,0.548255,0.758422,0.809374,0.522392
0.582858,0.553203,0.665380,0.449968,0.532675,0.547204,0.654299,0.475489
0.497421,0.620388,0.507026,0.718790,0.643349,0.416617,0.552513,0.476341
0.677772,0.770058,0.582141,0.545286,0.742974,0.503156,0.695333,0.444767
0.475458,0.627993,0.809759,0.565460,0.691539,0.553066,0.588756,0.461263
0.655952,0.448377,0.684765,0.544416,0.575304,0.510811,0.781866,0.510631
0.483466,0.552567,0.519371,0.655395,0.336844,0.627639,0.727218,0.629931
0.740908,0.476687,0.631298,0.566909,0.521110,0.585134,0.649474,0.471495
0.532921,0.672340,0.454464,0.705438,0.379029,0.470274,0.621234,0.731836
0.539647,0.623573,0.636602,0.550388,0.656664,0.664124,0.677534,0.598496
0.658314,0.750525,0.516316,0.658029,0.475551,0.484522,0.708767,0.562072
0.351200,0.623814,0.617352,0.669521,0.625431,0.411335,0.630724,0.378892
0.760353,0.554526,0.683140,0.632831,0.500801,0.674665,0.659536,0.600683
0.602412,0.683535,0.624380,0.399062,0.637939,0.562066,0.653937,0.828586
0.694899,0.775454,0.539211,0.807553,0.749931,0.744479,0.588534,0.550278
0.533486,0.643761,0.603996,0.586975,0.652490,0.542543,0.340788,0.481678
0.591322,0.471611,0.580140,0.649188,0.703892,0.710291,0.591554,0.424388
0.503318,0.536671,0.656610,0.716032,0.506390,0.497699,0.516934,0.451859
0.642655,0.642724,0.707784,0.607951,0.746461,0.559782,0.502692,0.397723
0.517746,0.667398,0.578167,0.674897,0.602885,0.703414,0.578938,0.564565
0.638270,0.642806,0.702662,0.544273,0.474533,0.678484,0.776797,0.583261
0.621921,0.643430,0.550942,0.504932,0.656858,0.609188,0.514939,0.559337
0.670737,0.594745,0.687932,0.621895,0.602669,0.666919,0.810633,0.815462
0.583507,0.494904,0.518381,0.541447,0.707705,0.579824,0.587412,0.546292
0.464032,0.525774,0.729250,0.625312,0.658475,0.703543,0.682755,0.518230
0.556142,0.690549,0.675760,0.695284,0.649958,0.594472,0.570518,0.722773
0.878459,0.816899,0.659204,0.443728,0.627562,0.511841,0.526510,0.796467
0.804079,0.678924,0.704406,0.651782,0.625799,0.712707,0.506080,0.399781
0.660919,0.529272,0.620322,0.598844,0.681878,0.622836,0.642241,0.616935
0.707889,0.593694,0.742575,0.577968,0.662510,0.462158,0.713538,0.617619
0.633169,0.711132,0.505969,0.716760,0.710054,0.743946,0.646362,0.561854
0.835665,0.514594,0.570812,0.550161,0.684193,0.606087,0.556392,0.568252
0.551464,0.455747,0.608644,0.553175,0.562587,0.638223,0.589991,0.635159
0.500224,0.745680,0.464328,0.810025,0.586354,0.706424,0.442361,0.531397
0.529856,0.547577,0.496162,0.573392,0.620692,0.617093,0.684485,0.710634
0.645146,0.698006,0.597786,0.603400,0.789761,0.657856,0.712103,0.761227
0.579073,0.534091,0.681079,0.683421,0.727476,0.705931,0.570182,0.371793
0.632314,0.624032,0.709539,0.664705,0.793286,0.385335,0.473939,0.394639
0.624325,0.602904,0.696398,0.612470,0.671049,0.573847,0.812769,0.531799
0.436943,0.502934,0.601088,0.614823,0.454446,0.444326,0.585287,0.663208
