10.03,9.9831,9.7548,10.442,10.622,10.061,10.27,10.065,9.9543,9.4209,9.9909,9.8745,9.555,10.138,9.7247,9.6903,10.152,9.5316,9.7101,9.7039,10.631,9.6772,10.057,10.17,9.6473,10.086,9.5746,10.453,10.212,10.366,9.9772,9.6639,9.749,10.238,10.126,9.7983,9.7023,10.336,9.7589,9.7866,9.5951,10.429,10.31,10.335,10.397,10.272,10.179,10.68,9.9897,10.301,9.4631,9.7717,10.386,10.098,9.7094,9.8252,10.429,10.129,9.9342,10.305,9.9836,9.8165,10.073,10.627,10.14,10.109,10.317,9.8505,9.9543,9.913,10.369,9.9323,10.594,10.076,10.319,9.5982,9.5034,9.7561,9.9536,9.5202,10.077,10.373,9.7309,9.8737,10.394,10.639,10.097,10.158,9.7064,10.28,9.964,9.8456,9.9693,9.623,9.6245,9.7785,10.333,10.203,9.8149,9.6609,9.9832,9.8593,10.35,9.5795,10.478,10.221,9.5638,10.102,9.8334,9.988,9.9667,9.8638,9.816,9.4419,9.4904,10.586,10.608,9.7822,9.3211,9.3532,9.8644,9.4876,10.319,9.6593,9.7105,9.5794,10.874,10.464
9.4805,10.403,10.15,10.354,9.7667,10.163,9.9884,9.6511,10.26,9.7206,10.584,10.144,9.9269,10.363,9.9897,9.5484,10.159,9.8728,9.7968,10.278,10.357,10.663,10.444,10.191,10.286,9.6158,10.069,10.464,10.124,10.108,9.7207,9.8224,10.391,9.8669,9.6449,10.359,10.556,10.032,10.563,10.368,10.411,9.8973,10.421,9.9995,10.3,10.584,9.411,10.367,10.503,10.533,9.8959,10.146,9.9901,9.8857,9.9156,10.057,9.5157,10.14,10.109,10.087,9.6561,9.9424,10.273,10.142,9.974,10.414,10.156,10.486,10.154,9.2974,10.288,10.451,9.6364,9.8103,10.076,10.092,10.23,10.186,10.132,10.188,10.311,10.354,9.7451,9.8511,9.7409,10.006,9.5732,9.6939,9.9407,9.5999,9.957,10.312,10.525,9.6891,9.9783,9.4823,9.9355,9.8304,10.467,9.2971,10.482,10.155,9.9859,9.8909,9.4738,10.673,9.5388,10.108,9.9732,9.9671,9.7019,10.673,9.7372,10.145,9.9766,10.679,10.011,10.472,9.9956,9.97,10.466,9.5644,10.476,10.291,10.394,9.6383,9.7775,9.6393
9.8221,10.047,9.797,10.412,9.6411,9.7882,10.443,10.063,9.8036,10.033,9.9899,9.74,10.445,9.8917,9.8398,9.8248,9.1299,9.8209,9.6368,10.414,9.7397,10.414,9.7008,10.324,10.552,10.053,10.286,9.4388,9.5454,10.38,10.26,10.312,10.526,9.7608,9.9116,10.261,9.9829,9.8689,9.7739,9.7838,9.6548,10.414,9.922,9.7143,10.226,9.5907,10.048,10.452,10.752,10.095,9.9483,10.171,9.5145,10.322,9.5612,10.169,10.075,10.396,9.8678,9.6434,10.422,9.9608,10.168,9.9619,9.9883,9.4433,9.8776,10.006,9.6696,10.479,10.126,9.9779,9.7056,9.9426,9.1706,10.203,9.6099,9.8106,9.3758,9.7646,10.294,9.7473,10.262,9.9358,9.9466,9.8528,9.8704,10.246,10.231,9.9068,9.8515,9.4137,10.236,10.372,10.372,9.7655,10.68,9.8551,9.9911,9.596,10.648,9.5948,10.51,10.237,9.9394,9.9159,10.14,10.144,10.323,10.458,9.853,10.209,9.5479,9.7562,9.9584,9.6604,9.8088,9.5276,10.106,10.25,9.266,10.5,10.141,9.7906,10.3,9.6936,10.043,10.37
10.617,10.387,10.455,9.8098,10.148,10.297,9.7793,9.9517,10.288,9.6604,10.067,9.6918,9.8467,9.8488,10.405,9.8761,10.223,9.787,9.3974,9.6679,9.9727,10.28,10.229,10.431,9.6509,9.5435,9.7712,10.23,9.6613,10.502,10.236,10.399,10.452,10.579,10.469,10.216,10.191,10.021,10.049,9.822,10.644,10.13,9.558,10.357,10.108,10.237,10.3,9.9442,9.719,10.426,10.117,10.113,10.195,10.129,9.9966,9.4334,9.6913,10.163,9.9428,10.11,10.232,9.6766,10.61,9.7621,9.7155,10.537,9.8577,9.7042,10.177,10.365,9.8007,10.118,9.9211,9.5992,9.5427,10.533,9.404,10.186,10.302,9.4719,10.194,9.5816,9.742,9.5138,10.354,9.8633,9.9595,9.7342,9.6831,10.054,9.8642,9.7457,10.066,9.874,9.886,9.9706,9.7629,9.9655,10.215,10.41,9.9406,10.17,10.273,10.003,10.326,9.8067,9.8166,10.153,9.8627,10.25,10.188,9.7887,10.109,9.9889,9.7789,10.676,10.01,10.285,10.219,9.9489,9.7882,10.241,9.9991,10.64,10.297,9.5695,9.9877,10.632
10.279,10.687,9.7031,9.9597,10.652,10.708,10.058,9.9475,10.201,10.09,10.011,10.199,9.9775,10.973,9.6308,10.05,9.9197,9.8235,10.302,9.7091,10.01,9.7881,9.9155,10.181,9.9441,9.2935,10.441,10.504,9.8149,9.6981,10.188,10.063,9.8458,9.8807,10.389,9.7941,9.4718,9.7322,10.073,9.8925,9.9254,9.7699,9.9391,10.669,10.086,10.29,9.237,9.8338,9.9485,9.6656,9.8976,10.242,10.435,9.4821,9.8631,9.8587,9.8907,10.306,10.021,10.125,10.107,9.681,9.9149,10.259,10.089,9.8109,10.122,9.9231,9.7392,10.322,10.322,9.8473,10.156,9.9754,9.4431,9.4707,10.272,10.445,10.206,10.315,10.246,9.5746,10.205,9.4537,8.9674,10.613,10.057,10.09,10.289,9.8083,10.247,9.7557,9.8033,9.7367,9.5606,10.061,9.5748,10.149,10.287,10.15,10.41,9.9274,10.122,9.9995,9.8569,9.9812,10.03,10.009,9.8634,10.023,10.597,9.7794,9.7288,9.8501,10.479,9.8601,9.9109,10.085,9.9124,10.449,10.225,10.49,10.31,9.8544,10.869,9.8872,10.022,9.9393
10.06,9.783,10.098,10.249,10.143,9.6117,10.716,9.5836,9.5453,9.769,10.362,10.386,9.9019,10.177,9.6439,9.9572,9.8412,9.8059,10.178,9.8009,9.8944,9.2048,9.8523,10.261,10.016,10.219,10.283,9.6414,10.129,9.9264,10.476,10.159,10.169,10.3,10.506,10.184,10.201,10.489,10.434,10.147,9.9256,10.787,9.3929,9.8507,10.3,10.198,10.627,10.561,10.497,10.304,10.116,9.3822,9.8977,10.219,9.547,10.279,9.8485,10.241,9.9652,9.7033,10.047,10.578,9.562,10.076,10.6,10.06,10.033,10.314,9.5932,10.59,10.625,9.7162,9.6315,10.03,10.115,10.315,9.9369,9.7555,9.7395,10.196,9.8719,10.333,10.011,10.333,9.2651,10.312,10.054,10.997,10.081,10.132,10.258,10.147,10.074,10.281,10.201,9.9956,10.032,10.092,9.8237,9.692,10.3,10.09,10.19,9.9644,10.38,9.0166,10.738,9.6168,9.696,10.25,10.099,9.9928,10.419,10.432,9.8554,9.8796,9.5626,9.7068,10.012,10.334,10.159,10.1,9.7687,9.9678,9.8638,9.8993,10.345,9.7608
10.522,10.154,10.021,9.4404,10.553,10.087,10.237,9.9213,10.191,9.0296,10.207,10.033,9.8264,9.9401,10.044,10.105,10.174,9.5064,10.524,10.108,10.084,10.222,10.434,9.6461,10.535,10.231,9.6072,10.343,9.4088,9.6939,10.01,9.9371,9.7295,9.6965,9.8044,10.501,10.211,9.9562,10.688,9.916,10.102,10.024,10.55,9.9565,10.263,10.423,10.1,10.418,10.059,10.24,9.7902,10.432,10.133,9.9137,9.8332,9.847,10.015,10.196,9.8054,9.7201,10.203,9.8254,10.543,10.565,10.299,9.6515,10.459,10.057,10.397,10.022,9.6672,9.9539,9.8518,10.297,10.354,10.071,9.7222,10.036,10.345,9.5155,9.6917,10.046,10.015,10.291,9.9555,10.276,9.7476,9.3252,10.271,9.9156,10.14,10.339,10.145,10.1,9.6387,10.143,9.9983,9.8072,10.146,10.414,9.6513,9.9354,9.7138,10.505,10.077,10.552,9.8115,9.6085,10.02,9.1688,10.233,9.7806,9.8506,9.4621,10.192,10.221,9.9,9.9355,9.9913,9.9217,9.6985,10.134,10.399,10.11,10.193,9.8516,10.712,10.218
9.7153,10.185,10.054,9.7918,10.005,10.309,9.7057,10.016,9.393,10.508,10.393,10.469,10.027,9.9761,10.14,10.72,9.5432,10.129,10.017,9.631,10.615,9.6264,10.347,10.441,9.6866,10.447,10.533,9.96,9.6883,10.502,10.112,9.3119,10.026,9.3411,10.226,10.222,10.107,9.8937,9.6866,9.9106,9.9217,10.111,9.691,9.7597,10.54,9.9269,10.841,9.4876,10.082,10.031,10.081,10.332,9.9162,9.4542,10.097,9.9369,9.6444,9.8723,9.3831,9.7614,9.7592,9.6272,9.7869,9.8497,10.442,9.8612,9.7714,10.039,9.7726,10.482,9.7737,10.14,9.7081,10.164,10.127,9.9333,10.376,10.735,9.8176,10.595,10.252,10.434,9.552,10.08,10.198,10.203,9.8977,10.158,10.655,10.757,10.401,10.231,9.4973,10.254,9.8173,9.8864,9.7113,10.139,9.9183,10.001,10.165,9.9833,9.8008,9.6324,9.6635,9.6931,9.8627,9.9645,9.8355,9.6924,10.58,10.49,9.962,9.0125,10.037,9.9822,10.148,10.384,9.6285,9.9858,10.142,9.8349,9.7371,10.137,10.195,9.7889,10.189,9.8413
10.146,10.291,9.9572,10.465,10.007,10.229,9.9562,10.275,10.21,10.115,9.7651,9.8767,10.099,10.445,9.8688,10.581,9.943,10.161,10.086,10.142,9.7587,9.9481,10.037,10.437,9.7753,9.7743,9.8739,9.4066,10.258,10.094,10.161,9.9371,10.365,10.086,9.8858,9.8351,10.606,10.184,9.9271,9.5575,9.8902,9.4806,9.5111,9.7283,9.9919,10.058,9.6597,10.722,10.393,10.148,10.345,9.8039,9.6388,10.423,9.7434,9.8902,9.7823,9.9691,10.175,9.5885,10.047,9.4007,10.436,9.545,9.8659,10.338,10.333,9.8455,10.299,10.579,10.212,10.257,10.461,10.024,9.8496,10.138,9.3072,10.196,10.374,10.418,9.7606,9.9489,9.7109,9.7803,9.9024,10.113,10.486,10.203,10.667,9.7952,9.8696,9.6468,9.8023,10.294,9.7681,10.361,10.109,10.283,10.272,10.253,9.8098,9.8725,10.362,10.267,10.165,10.261,9.8165,9.8916,9.7014,10.499,10.257,10.068,9.7266,9.9253,10.022,9.8405,9.7088,9.8505,8.9407,9.9936,9.4754,9.9528,10.343,9.729,10.05,8.7218,9.9992,9.9201
9.839,10.048,9.7397,9.7939,10.446,9.7848,9.9602,9.9051,9.9974,10.213,10.394,9.8675,10.206,10.092,10.147,10.051,9.8213,9.8667,10.249,10.418,9.5181,9.7172,9.8092,9.9938,9.7587,10.214,9.0679,9.4655,10.464,9.76,9.6588,9.9513,10.029,10.107,9.9432,10.237,9.8001,10.194,10.147,9.7077,10.135,9.823,10.288,9.6312,9.8718,9.7162,9.9152,9.2863,10.105,10.573,9.4069,9.7065,9.8006,10.463,10.914,10.327,9.7768,9.8322,10.196,9.9488,9.9598,10.276,10.033,9.7905,10.401,10.537,10.173,9.6288,10.085,9.7529,10.524,9.773,10.138,9.98,9.3893,9.9539,10.26,9.9884,9.8637,9.4265,10.282,9.6234,10.161,9.8277,10.095,9.7462,10.193,10.624,10.272,9.6598,9.967,10.295,10.345,10.017,10.372,10.007,9.8334,10.006,9.3672,9.6572,9.9087,9.8308,9.9652,10.195,9.3447,10.127,9.6458,9.7956,9.9813,9.6867,9.9001,10.304,10.733,9.4989,9.4422,10.101,10.148,10.038,9.8518,9.9408,9.8712,10.221,10.041,10.012,9.8966,9.8888,10.221,10.284
